,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department_IT,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_high,salary_low,salary_medium,left
289,0.36,0.48,0.2857142857142857,0.44193548387096776,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
9259,0.81,0.75,0.5714285714285714,0.7838709677419354,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11939,0.92,0.7,0.42857142857142855,0.4161290322580645,0.3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9124,0.28,0.46,0.7142857142857143,0.8935483870967742,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8894,0.7,0.74,0.7142857142857143,0.8225806451612904,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5214,0.57,0.53,0.7142857142857143,0.6967741935483871,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1276,0.44,0.54,0.2857142857142857,0.4483870967741935,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
7611,0.77,0.43,0.5714285714285714,0.8548387096774194,0.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12873,0.8,0.66,0.5714285714285714,0.7193548387096774,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7843,0.59,0.5,0.42857142857142855,0.6419354838709678,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3489,0.86,0.93,0.2857142857142857,0.8387096774193549,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
985,0.11,0.55,0.2857142857142857,0.44193548387096776,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
13319,0.95,0.8,0.42857142857142855,0.7258064516129032,0.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4712,0.95,0.72,0.5714285714285714,0.7580645161290323,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2814,0.68,0.41,0.5714285714285714,0.8193548387096774,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7004,0.85,0.87,0.8571428571428571,0.7483870967741936,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3890,0.42,0.56,0.2857142857142857,0.33225806451612905,0.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7875,0.86,0.59,0.5714285714285714,0.532258064516129,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1171,0.11,0.91,0.8571428571428571,0.9741935483870968,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1998,0.84,0.96,0.5714285714285714,0.7967741935483871,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5055,0.95,0.48,0.7142857142857143,0.6903225806451613,0.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3346,0.75,0.68,0.5714285714285714,0.7096774193548387,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13100,0.76,0.57,0.42857142857142855,0.4774193548387097,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14830,0.43,0.51,0.2857142857142857,0.45483870967741935,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8799,0.92,0.95,0.8571428571428571,0.7709677419354839,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5995,0.79,0.57,0.7142857142857143,0.7419354838709677,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6370,0.55,0.59,0.5714285714285714,0.7419354838709677,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13505,0.91,0.64,0.42857142857142855,0.7774193548387097,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14112,0.24,0.88,0.7142857142857143,0.6419354838709678,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8259,0.94,0.78,0.42857142857142855,0.7032258064516129,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5150,0.92,0.88,0.42857142857142855,0.5935483870967742,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
320,0.41,0.54,0.2857142857142857,0.4935483870967742,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
7227,0.89,0.9,0.5714285714285714,0.3258064516129032,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7378,0.44,0.42,0.42857142857142855,0.5741935483870968,0.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
179,0.11,0.85,0.8571428571428571,0.9935483870967742,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7786,0.65,0.81,0.5714285714285714,0.6193548387096774,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11902,0.93,0.89,0.42857142857142855,0.8225806451612904,0.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12504,0.78,0.83,0.5714285714285714,0.7,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
6046,0.64,0.73,0.5714285714285714,0.5935483870967742,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2797,0.57,0.72,0.42857142857142855,0.6516129032258065,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11220,0.51,0.39,0.7142857142857143,0.4258064516129032,0.6,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14544,0.45,0.52,0.2857142857142857,0.46774193548387094,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1532,0.75,0.98,0.5714285714285714,0.7903225806451613,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
24,0.4,0.53,0.2857142857142857,0.5096774193548387,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
13287,0.59,0.48,0.42857142857142855,0.635483870967742,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10589,0.59,0.88,0.42857142857142855,0.5129032258064516,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
279,0.82,0.81,0.5714285714285714,0.7516129032258064,0.4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9496,0.25,0.94,0.8571428571428571,0.6419354838709678,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1098,0.42,0.48,0.2857142857142857,0.4258064516129032,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
13813,0.59,0.5,0.2857142857142857,0.5225806451612903,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6094,0.53,0.5,0.7142857142857143,0.5129032258064516,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3901,0.73,0.78,0.7142857142857143,0.4838709677419355,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8828,0.93,0.53,0.7142857142857143,0.6580645161290323,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13294,0.65,0.63,0.5714285714285714,0.4612903225806452,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7789,0.77,0.78,0.2857142857142857,0.8741935483870967,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10998,0.82,0.59,0.7142857142857143,0.5483870967741935,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7024,0.57,0.97,0.7142857142857143,0.4064516129032258,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
612,0.37,0.47,0.2857142857142857,0.44516129032258067,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
6397,0.81,0.75,0.5714285714285714,0.6645161290322581,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14789,0.9,0.96,0.7142857142857143,0.7838709677419354,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4571,0.69,0.92,0.5714285714285714,0.4806451612903226,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8968,0.69,0.89,0.42857142857142855,0.6967741935483871,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12694,0.78,0.71,0.42857142857142855,0.8032258064516129,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
7148,0.33,0.38,0.5714285714285714,0.6,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6727,0.85,0.85,0.42857142857142855,0.5870967741935483,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7367,0.79,0.78,0.2857142857142857,0.7354838709677419,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
66,0.43,0.54,0.2857142857142857,0.4935483870967742,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
11104,0.85,0.87,0.8571428571428571,0.7483870967741936,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6380,0.6,0.63,0.7142857142857143,0.8612903225806452,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12912,0.22,0.61,0.42857142857142855,0.4774193548387097,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6297,0.82,0.6,0.7142857142857143,0.7483870967741936,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9620,0.21,0.61,0.8571428571428571,0.5129032258064516,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7552,0.37,0.71,0.2857142857142857,0.4483870967741935,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11449,0.5,0.77,0.42857142857142855,0.8612903225806452,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6052,0.85,0.69,0.42857142857142855,0.6258064516129033,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2345,0.95,0.66,0.5714285714285714,0.5903225806451613,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14079,0.84,0.44,0.7142857142857143,0.42258064516129035,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3243,0.69,0.95,0.42857142857142855,0.4064516129032258,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.92,0.85,0.7142857142857143,0.8354838709677419,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12979,0.83,0.95,0.42857142857142855,0.8516129032258064,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4426,0.88,0.66,0.5714285714285714,0.4290322580645161,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12316,0.43,0.47,0.2857142857142857,0.43548387096774194,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5119,0.58,0.97,0.42857142857142855,0.6,0.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13618,0.86,0.95,0.5714285714285714,0.4806451612903226,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7083,0.58,0.58,0.42857142857142855,0.3935483870967742,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2125,0.57,0.48,0.2857142857142857,0.6258064516129033,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7667,0.91,0.55,0.42857142857142855,0.7193548387096774,0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7147,0.36,0.95,0.8571428571428571,0.8903225806451613,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14942,0.2,0.5,0.7142857142857143,0.43548387096774194,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5137,0.64,0.97,0.2857142857142857,0.7290322580645161,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12342,0.9,1.0,0.7142857142857143,0.7483870967741936,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
12457,0.77,1.0,0.5714285714285714,0.8225806451612904,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
9154,0.68,0.83,0.7142857142857143,0.8612903225806452,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14461,0.79,0.87,0.7142857142857143,0.8419354838709677,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1958,0.4,0.57,0.2857142857142857,0.4870967741935484,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
12468,0.9,0.92,0.7142857142857143,0.7903225806451613,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5495,0.98,0.56,0.42857142857142855,0.603225806451613,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7143,0.84,0.78,0.42857142857142855,0.7129032258064516,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1230,0.37,0.52,0.2857142857142857,0.4612903225806452,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9546,0.95,0.95,0.5714285714285714,0.44193548387096776,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5574,0.22,0.65,0.8571428571428571,0.6838709677419355,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1148,0.39,0.57,0.2857142857142857,0.5032258064516129,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
7362,0.38,0.6,0.7142857142857143,0.46774193548387094,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9047,0.77,0.79,0.42857142857142855,0.8806451612903226,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12945,0.67,0.49,0.42857142857142855,0.5967741935483871,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
816,0.84,0.97,0.7142857142857143,0.8096774193548387,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
9348,0.63,0.93,0.5714285714285714,0.7677419354838709,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11196,0.22,0.7,0.2857142857142857,0.8838709677419355,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2265,0.77,0.61,0.7142857142857143,0.47096774193548385,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7174,0.67,0.54,0.7142857142857143,0.5064516129032258,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3722,0.72,0.91,0.42857142857142855,0.7709677419354839,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13373,0.78,0.89,0.5714285714285714,0.44193548387096776,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12218,0.43,0.53,0.2857142857142857,0.42258064516129035,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
12636,0.44,0.53,0.2857142857142857,0.45161290322580644,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1849,0.45,0.53,0.2857142857142857,0.5129032258064516,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5091,0.58,0.5,0.5714285714285714,0.7258064516129032,0.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1307,0.44,0.5,0.2857142857142857,0.43548387096774194,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2747,0.67,0.99,0.5714285714285714,0.7967741935483871,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2854,0.74,0.5,0.7142857142857143,0.42258064516129035,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3825,0.9,0.51,0.5714285714285714,0.6903225806451613,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
336,0.77,0.87,0.7142857142857143,0.8580645161290322,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
12314,0.1,0.81,0.8571428571428571,0.864516129032258,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
7804,0.65,0.75,0.42857142857142855,0.6258064516129033,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13734,0.45,0.42,0.5714285714285714,0.5032258064516129,0.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9486,0.96,0.66,0.42857142857142855,0.5,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10388,0.65,0.65,0.7142857142857143,0.5806451612903226,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4009,0.15,0.81,0.5714285714285714,0.5161290322580645,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13395,0.84,0.75,0.5714285714285714,0.43548387096774194,0.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9921,0.23,0.74,0.7142857142857143,0.3870967741935484,0.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3097,0.73,0.71,0.42857142857142855,0.6774193548387096,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6031,0.23,0.88,0.7142857142857143,0.5032258064516129,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5291,0.95,0.7,0.8571428571428571,0.7838709677419354,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10550,0.21,0.81,0.7142857142857143,0.45806451612903226,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2237,0.74,0.72,0.5714285714285714,0.567741935483871,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
899,0.84,0.83,0.7142857142857143,0.7677419354838709,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
7842,0.49,0.52,0.42857142857142855,0.7258064516129032,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6941,0.7,0.8,0.5714285714285714,0.7612903225806451,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6328,0.6,0.76,0.7142857142857143,0.867741935483871,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
277,0.74,0.89,0.7142857142857143,0.7387096774193549,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6085,0.22,0.96,0.42857142857142855,0.6870967741935484,0.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7263,0.72,0.67,0.5714285714285714,0.6193548387096774,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9689,0.69,0.91,0.8571428571428571,0.7967741935483871,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4566,0.32,0.77,0.8571428571428571,0.36129032258064514,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2949,0.15,0.86,0.42857142857142855,0.6580645161290323,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1686,0.22,0.86,0.5714285714285714,0.9451612903225807,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2190,0.87,0.52,0.42857142857142855,0.7645161290322581,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7204,0.59,0.97,0.42857142857142855,0.832258064516129,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8209,0.57,0.8,0.5714285714285714,0.8451612903225807,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14591,0.44,0.45,0.2857142857142857,0.5032258064516129,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6028,0.21,0.94,0.42857142857142855,0.9258064516129032,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12990,0.79,0.61,0.5714285714285714,0.7322580645161291,0.2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14808,0.11,0.9,0.8571428571428571,0.8483870967741935,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1771,0.09,0.86,0.8571428571428571,0.7903225806451613,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11421,0.81,0.74,0.2857142857142857,0.7354838709677419,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5873,0.8,0.81,0.5714285714285714,0.6258064516129033,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5722,0.53,0.74,0.5714285714285714,0.8774193548387097,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9456,0.53,0.69,0.5714285714285714,0.43548387096774194,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9974,0.58,0.62,0.42857142857142855,0.7032258064516129,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10867,0.8,0.72,0.5714285714285714,0.5580645161290323,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
662,0.78,0.89,0.7142857142857143,0.8838709677419355,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3797,0.65,0.59,0.5714285714285714,0.6193548387096774,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7479,0.65,0.97,0.42857142857142855,0.6387096774193548,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6448,0.32,0.5,0.2857142857142857,0.4612903225806452,0.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14345,0.36,0.5,0.2857142857142857,0.4258064516129032,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
90,0.4,0.5,0.2857142857142857,0.41935483870967744,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5368,0.87,0.68,0.5714285714285714,0.7,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4548,0.86,0.56,0.5714285714285714,0.7967741935483871,0.3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8199,0.84,0.9,0.42857142857142855,0.632258064516129,0.3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5776,0.59,0.58,0.5714285714285714,0.7516129032258064,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4781,0.72,0.7,0.42857142857142855,0.4806451612903226,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11747,0.48,0.7,0.42857142857142855,0.6870967741935484,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10101,0.56,0.68,0.42857142857142855,0.4645161290322581,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12147,0.11,0.87,0.8571428571428571,0.9870967741935484,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
14678,0.09,0.95,0.8571428571428571,0.9419354838709677,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
5565,0.84,0.84,0.8571428571428571,0.8419354838709677,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14894,0.38,0.47,0.2857142857142857,0.4129032258064516,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7892,0.35,0.56,0.5714285714285714,0.45806451612903226,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4267,0.64,0.89,0.42857142857142855,0.5645161290322581,0.3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2951,0.8,0.55,0.2857142857142857,0.6838709677419355,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6764,0.86,0.53,0.42857142857142855,0.5258064516129032,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12331,0.11,0.85,1.0,0.9741935483870968,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3726,0.63,0.85,0.42857142857142855,0.7483870967741936,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7189,0.35,0.63,0.42857142857142855,0.5032258064516129,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4195,0.73,0.82,0.42857142857142855,0.4290322580645161,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1843,0.41,0.49,0.2857142857142857,0.47419354838709676,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
89,0.1,0.79,0.8571428571428571,0.9387096774193548,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
13584,0.42,0.45,0.42857142857142855,0.7322580645161291,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3052,0.99,0.51,0.5714285714285714,0.7483870967741936,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12412,0.45,0.53,0.2857142857142857,0.44516129032258067,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
302,0.1,0.77,1.0,0.8064516129032258,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
12491,0.39,0.51,0.2857142857142857,0.4870967741935484,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2076,0.51,0.69,0.42857142857142855,0.6838709677419355,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13081,0.63,0.75,0.5714285714285714,0.5645161290322581,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12073,0.09,0.87,1.0,0.9516129032258065,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
14034,0.68,0.54,0.5714285714285714,0.47096774193548385,0.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8458,0.69,0.91,0.8571428571428571,0.4838709677419355,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14149,0.15,0.74,0.8571428571428571,0.4645161290322581,0.7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12967,0.31,0.51,0.2857142857142857,0.47096774193548385,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13703,0.77,0.49,0.2857142857142857,0.9225806451612903,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3584,0.67,0.56,0.7142857142857143,0.5612903225806452,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1724,0.92,0.89,0.5714285714285714,0.7774193548387097,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
4997,0.77,0.59,0.7142857142857143,0.6096774193548387,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1365,0.1,0.83,0.8571428571428571,0.9451612903225807,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
6680,0.78,0.72,0.5714285714285714,0.832258064516129,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6349,0.34,0.81,0.5714285714285714,0.3741935483870968,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10507,0.54,0.76,0.2857142857142857,0.535483870967742,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12494,0.84,1.0,0.7142857142857143,0.7032258064516129,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
13476,0.18,0.75,0.42857142857142855,0.45806451612903226,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5876,0.55,0.9,0.42857142857142855,0.5838709677419355,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
890,0.43,0.57,0.2857142857142857,0.42258064516129035,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10122,0.35,0.54,0.42857142857142855,0.4129032258064516,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1032,0.84,0.88,0.7142857142857143,0.7645161290322581,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
13318,0.87,0.6,0.7142857142857143,0.532258064516129,0.2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6364,0.73,0.54,0.42857142857142855,0.9129032258064517,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
