,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department_IT,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_high,salary_low,salary_medium,left
1656,0.84,0.85,0.7142857142857143,0.8387096774193549,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3457,0.94,0.59,0.8571428571428571,0.6838709677419355,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14297,0.17,0.84,0.7142857142857143,0.7483870967741936,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
13104,0.59,0.97,0.7142857142857143,0.5774193548387097,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11756,0.44,0.44,0.2857142857142857,0.45483870967741935,0.7,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13859,0.17,0.66,0.8571428571428571,0.5612903225806452,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5139,0.58,0.75,0.5714285714285714,0.8225806451612904,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2908,0.73,0.75,0.42857142857142855,0.8354838709677419,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14943,0.81,0.92,0.7142857142857143,0.7709677419354839,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
940,0.92,0.92,0.5714285714285714,0.7903225806451613,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
14525,0.1,0.81,0.8571428571428571,0.864516129032258,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
9636,0.68,0.55,0.5714285714285714,0.5451612903225806,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11529,0.97,0.57,0.42857142857142855,0.5290322580645161,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12177,0.38,0.5,0.2857142857142857,0.45161290322580644,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8655,0.71,0.6,0.5714285714285714,0.6709677419354839,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9567,0.96,0.92,0.42857142857142855,0.5870967741935483,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4634,0.75,0.76,0.5714285714285714,0.8193548387096774,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14621,0.28,0.45,0.8571428571428571,0.7032258064516129,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
7733,0.92,0.8,0.42857142857142855,0.6806451612903226,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6384,0.38,0.78,0.5714285714285714,0.5129032258064516,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1400,0.45,0.47,0.2857142857142857,0.43870967741935485,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
11037,0.72,0.85,0.7142857142857143,0.7645161290322581,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30,0.09,0.62,0.8571428571428571,0.9483870967741935,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6258,0.5,0.64,0.5714285714285714,0.6709677419354839,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13320,0.84,0.63,0.42857142857142855,0.3903225806451613,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3677,0.83,0.94,0.7142857142857143,0.5032258064516129,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
672,0.46,0.57,0.2857142857142857,0.4967741935483871,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8431,0.55,0.55,0.7142857142857143,0.6258064516129033,0.3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10915,0.98,0.67,0.5714285714285714,0.6741935483870968,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6321,0.67,0.75,0.5714285714285714,0.4290322580645161,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14279,0.76,0.86,0.7142857142857143,0.7193548387096774,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
5466,1.0,0.93,0.42857142857142855,0.8516129032258064,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11618,0.49,0.94,0.5714285714285714,0.5645161290322581,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9494,0.77,0.51,0.2857142857142857,0.8193548387096774,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14045,0.53,1.0,0.42857142857142855,0.5290322580645161,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1108,0.1,0.91,1.0,0.9580645161290322,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
11436,0.77,0.71,0.7142857142857143,0.8064516129032258,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13587,0.95,0.52,0.42857142857142855,0.5903225806451613,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3229,0.83,0.51,0.7142857142857143,0.4612903225806452,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7582,0.55,0.97,0.5714285714285714,0.43870967741935485,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11144,0.89,0.97,0.5714285714285714,0.47419354838709676,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12955,0.15,0.81,0.42857142857142855,0.6161290322580645,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3319,0.59,0.72,0.42857142857142855,0.6064516129032258,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10029,0.85,0.77,0.42857142857142855,0.47096774193548385,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5835,0.96,0.59,0.42857142857142855,0.6903225806451613,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14838,0.41,0.46,0.2857142857142857,0.5032258064516129,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11604,0.5,0.49,0.5714285714285714,0.7161290322580646,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12668,0.1,0.92,0.8571428571428571,0.832258064516129,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
10661,0.49,0.37,0.7142857142857143,0.7935483870967742,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2553,0.51,0.51,0.5714285714285714,0.6580645161290323,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4775,1.0,0.8,0.7142857142857143,0.5225806451612903,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7356,0.52,0.56,0.42857142857142855,0.7258064516129032,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2686,0.5,0.96,0.5714285714285714,0.47419354838709676,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7379,0.98,0.67,0.5714285714285714,0.6096774193548387,0.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11181,0.37,0.41,0.2857142857142857,0.36451612903225805,0.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1563,0.43,0.52,0.2857142857142857,0.47096774193548385,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
14256,0.84,0.74,0.42857142857142855,0.5870967741935483,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
8085,0.33,0.39,0.42857142857142855,0.3161290322580645,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3071,0.49,0.69,0.2857142857142857,0.6064516129032258,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11644,0.9,0.85,0.42857142857142855,0.5096774193548387,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12562,0.4,0.57,0.2857142857142857,0.5161290322580645,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4474,0.98,0.54,0.7142857142857143,0.8387096774193549,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11823,0.68,0.54,0.5714285714285714,0.47096774193548385,0.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11848,0.82,0.69,0.42857142857142855,0.8064516129032258,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11153,0.37,0.69,0.2857142857142857,0.47096774193548385,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4856,0.77,0.96,0.8571428571428571,0.7258064516129032,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5268,0.84,0.59,0.5714285714285714,0.6967741935483871,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2853,0.55,0.81,0.5714285714285714,0.8612903225806452,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12637,0.43,0.52,0.2857142857142857,0.47419354838709676,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
7637,0.87,0.98,0.5714285714285714,0.7677419354838709,0.3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11388,0.52,0.8,0.42857142857142855,0.8129032258064516,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9864,0.76,0.5,0.42857142857142855,0.632258064516129,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8926,0.56,0.45,0.42857142857142855,0.5935483870967742,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4601,0.2,0.96,0.2857142857142857,0.8032258064516129,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13026,0.83,0.73,0.5714285714285714,0.7967741935483871,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6853,0.8,0.82,0.5714285714285714,0.5645161290322581,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13834,0.66,0.95,0.7142857142857143,0.6193548387096774,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2213,0.65,0.93,0.5714285714285714,0.8709677419354839,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4929,0.55,0.82,0.5714285714285714,0.432258064516129,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10907,0.18,0.9,0.5714285714285714,0.9096774193548387,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10968,0.63,0.91,0.5714285714285714,0.8129032258064516,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11941,0.58,1.0,0.5714285714285714,0.7096774193548387,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7301,0.52,0.63,0.42857142857142855,0.7419354838709677,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2111,1.0,0.92,0.7142857142857143,0.5193548387096775,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12780,0.44,0.65,0.42857142857142855,0.8741935483870967,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
9513,0.92,0.54,0.5714285714285714,0.7,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6630,0.82,0.77,0.42857142857142855,0.34838709677419355,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
13610,0.51,0.97,0.5714285714285714,0.832258064516129,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14465,0.6,0.92,0.2857142857142857,0.832258064516129,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8955,0.88,0.93,0.5714285714285714,0.5709677419354838,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11095,0.87,0.92,0.5714285714285714,0.8483870967741935,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4446,0.81,0.67,0.5714285714285714,0.7258064516129032,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13565,0.62,0.97,0.2857142857142857,0.8741935483870967,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11225,0.82,0.49,0.7142857142857143,0.6548387096774193,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7640,0.87,0.64,0.2857142857142857,0.4774193548387097,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5026,0.84,0.91,0.7142857142857143,0.6709677419354839,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
28,0.41,0.46,0.2857142857142857,0.4129032258064516,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
14205,0.22,0.94,0.42857142857142855,0.6225806451612903,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12019,0.76,0.89,0.7142857142857143,0.8451612903225807,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
13959,0.99,0.6,0.5714285714285714,0.6741935483870968,0.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13588,0.95,0.5,0.5714285714285714,0.8354838709677419,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
355,0.41,0.57,0.2857142857142857,0.43870967741935485,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1429,0.87,0.91,0.5714285714285714,0.8225806451612904,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
11063,0.8,0.86,0.42857142857142855,0.6548387096774193,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10575,0.59,0.73,0.2857142857142857,0.7419354838709677,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10812,0.91,0.75,0.5714285714285714,0.5129032258064516,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13042,0.87,0.72,0.2857142857142857,0.4967741935483871,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8000,0.72,0.9,0.42857142857142855,0.6225806451612903,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
332,0.09,0.98,0.8571428571428571,0.8741935483870967,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5643,0.56,0.69,0.7142857142857143,0.7709677419354839,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8983,0.82,0.54,0.42857142857142855,0.7838709677419354,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14604,0.11,0.93,0.8571428571428571,0.9096774193548387,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
13410,0.84,0.85,0.5714285714285714,0.667741935483871,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4224,0.83,0.68,0.5714285714285714,0.8806451612903226,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
964,0.38,0.5,0.2857142857142857,0.4838709677419355,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10838,0.73,0.98,0.7142857142857143,0.8774193548387097,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
120,0.14,0.62,0.5714285714285714,0.5096774193548387,0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
4930,0.39,0.48,0.42857142857142855,0.5451612903225806,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6480,0.52,0.69,0.5714285714285714,0.5290322580645161,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5579,0.51,0.75,0.42857142857142855,0.7548387096774194,0.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12948,0.7,0.95,0.5714285714285714,0.7451612903225806,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7749,0.6,0.54,0.42857142857142855,0.43870967741935485,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4710,0.77,0.83,0.42857142857142855,0.5161290322580645,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3281,0.48,0.62,0.42857142857142855,0.6451612903225806,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2370,0.12,0.55,0.7142857142857143,0.7806451612903226,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5522,0.78,0.83,0.5714285714285714,0.8129032258064516,0.2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2544,0.58,0.87,0.42857142857142855,0.864516129032258,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11989,0.9,0.76,0.42857142857142855,0.8225806451612904,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9279,0.83,0.71,0.42857142857142855,0.8193548387096774,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2885,0.68,0.84,0.42857142857142855,0.7709677419354839,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10041,0.82,0.82,0.7142857142857143,0.8612903225806452,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2178,0.21,0.82,0.5714285714285714,0.667741935483871,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8939,0.78,0.57,0.5714285714285714,0.8516129032258064,0.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4898,0.95,0.52,0.42857142857142855,0.4645161290322581,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5153,0.82,0.92,0.7142857142857143,0.6387096774193548,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1209,0.1,0.93,0.8571428571428571,0.7838709677419354,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
7890,0.94,0.48,0.5714285714285714,0.8387096774193549,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14192,0.49,0.89,0.5714285714285714,0.6483870967741936,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9598,0.79,0.72,0.7142857142857143,0.7903225806451613,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7581,0.96,0.55,0.7142857142857143,0.6806451612903226,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3123,0.87,0.57,0.5714285714285714,0.7322580645161291,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12008,0.89,1.0,0.7142857142857143,0.7225806451612903,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1544,0.81,0.95,0.5714285714285714,0.8870967741935484,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7599,0.57,0.67,0.42857142857142855,0.667741935483871,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14271,0.85,0.91,0.7142857142857143,0.7290322580645161,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10725,0.52,0.55,0.42857142857142855,0.7258064516129032,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6880,0.14,0.71,0.2857142857142857,0.5,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11277,0.57,0.7,0.5714285714285714,0.7645161290322581,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9621,0.46,0.4,0.42857142857142855,0.46774193548387094,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10113,0.51,0.55,0.42857142857142855,0.8419354838709677,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13667,0.19,0.8,0.8571428571428571,0.5064516129032258,0.6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
945,0.87,1.0,0.7142857142857143,0.8838709677419355,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
10695,0.6,0.59,0.5714285714285714,0.6483870967741936,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4550,0.65,0.8,0.8571428571428571,0.7516129032258064,0.3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13394,0.82,0.91,0.7142857142857143,0.8741935483870967,0.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14923,0.43,0.5,0.2857142857142857,0.4774193548387097,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7886,0.8,0.57,0.42857142857142855,0.567741935483871,0.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8324,0.67,0.78,0.42857142857142855,0.7580645161290323,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9057,0.75,0.82,0.5714285714285714,0.4612903225806452,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14283,0.45,0.49,0.2857142857142857,0.4806451612903226,0.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1675,0.09,0.93,0.8571428571428571,0.8225806451612904,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
9423,0.8,0.51,0.42857142857142855,0.5129032258064516,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1561,0.11,0.88,0.8571428571428571,0.9354838709677419,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
11586,0.65,0.55,0.42857142857142855,0.5032258064516129,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14463,0.19,0.59,1.0,0.6193548387096774,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
9430,0.97,0.9,0.42857142857142855,0.8225806451612904,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6213,0.9,0.8,0.5714285714285714,0.7741935483870968,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11305,0.97,0.62,0.8571428571428571,0.38064516129032255,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6044,0.39,0.67,0.8571428571428571,0.8903225806451613,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4541,0.74,0.94,0.42857142857142855,0.9225806451612903,0.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1782,0.73,1.0,0.5714285714285714,0.864516129032258,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7157,0.89,0.75,0.42857142857142855,0.5387096774193548,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13445,0.99,0.94,0.5714285714285714,0.5387096774193548,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1095,0.1,0.77,1.0,0.9935483870967742,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
10389,0.5,0.76,0.42857142857142855,0.5612903225806452,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10655,0.96,0.85,0.7142857142857143,0.5419354838709678,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7625,0.35,0.4,0.42857142857142855,0.41935483870967744,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3287,0.87,0.93,0.42857142857142855,0.5741935483870968,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12389,0.42,0.57,0.2857142857142857,0.4967741935483871,0.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
677,0.73,0.89,0.7142857142857143,0.7612903225806451,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
6193,0.73,0.97,0.42857142857142855,0.532258064516129,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2605,0.63,0.95,0.5714285714285714,0.44193548387096776,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1392,0.39,0.57,0.2857142857142857,0.5064516129032258,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
14395,0.36,0.55,0.2857142857142857,0.45483870967741935,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14135,0.94,0.82,0.5714285714285714,0.603225806451613,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
752,0.37,0.57,0.2857142857142857,0.4161290322580645,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1711,0.42,0.5,0.2857142857142857,0.4612903225806452,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3737,0.16,0.86,0.2857142857142857,0.6935483870967742,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14674,0.8,0.85,0.5714285714285714,0.8806451612903226,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
14028,0.68,0.79,0.5714285714285714,0.5935483870967742,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3215,0.34,0.63,0.7142857142857143,0.8,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
797,0.11,0.91,0.7142857142857143,0.9387096774193548,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
8211,0.85,0.8,0.5714285714285714,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1777,0.39,0.56,0.2857142857142857,0.47419354838709676,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4113,0.64,0.57,0.7142857142857143,0.4806451612903226,0.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1770,0.84,1.0,0.7142857142857143,0.8064516129032258,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
13654,0.58,0.8,0.5714285714285714,0.36451612903225805,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14471,0.46,0.46,0.2857142857142857,0.4967741935483871,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
12778,0.1,0.92,1.0,0.867741935483871,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
6973,0.58,0.57,0.42857142857142855,0.4645161290322581,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6412,0.23,0.77,0.5714285714285714,0.45161290322580644,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3022,0.82,0.63,0.5714285714285714,0.7483870967741936,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4228,0.53,0.88,0.42857142857142855,0.4838709677419355,0.3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13796,0.91,0.75,0.2857142857142857,0.47419354838709676,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3012,0.73,0.93,0.7142857142857143,0.5387096774193548,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13695,0.78,0.65,0.42857142857142855,0.4483870967741935,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9684,0.38,0.63,0.2857142857142857,0.5870967741935483,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5764,0.3,0.55,0.8571428571428571,0.5741935483870968,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14994,0.4,0.57,0.2857142857142857,0.4870967741935484,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4619,0.69,0.64,0.5714285714285714,0.6451612903225806,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10994,0.61,0.86,0.42857142857142855,0.7709677419354839,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9586,0.96,1.0,0.5714285714285714,0.5387096774193548,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6843,0.55,0.66,0.42857142857142855,0.432258064516129,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9932,0.17,0.89,0.7142857142857143,0.8419354838709677,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
